2003,1104,3,0,13,68,0.705882352941,27,0.388888888889,24,58,1,1,23,7,14,0,18,1,22,1,1,11,14,
2003,1328,2,0,8,62,0.611111111111,22,0.294117647059,22,53,1,0,18,9,10,0,22,-1,20,0,2,16,10,
2003,1272,8,0,16,70,0.583333333333,26,0.375,28,62,1,1,13,4,20,0,19,1,18,1,4,10,15,
2003,1393,6,0,7,63,0.625,24,0.416666666667,25,67,1,0,12,8,24,0,20,-1,16,0,6,9,20,
2003,1266,8,0,15,73,0.456140350877,24,0.435897435897,26,58,1,1,10,5,18,0,29,1,25,1,2,17,17,
2003,1437,3,0,9,61,0.564102564103,22,0.543859649123,22,73,1,0,12,2,26,0,23,-1,23,0,5,14,31,
2003,1296,3,0,11,56,0.527777777778,18,0.230769230769,19,38,1,1,12,14,9,0,31,1,18,1,2,17,6,
2003,1457,6,0,9,50,0.769230769231,18,0.472222222222,20,49,1,0,19,4,22,0,15,-1,23,0,3,8,17,
2003,1400,6,0,12,77,0.511627906977,30,0.53125,22,61,1,1,14,4,14,0,13,1,20,1,4,11,17,
2003,1208,6,0,12,71,0.46875,24,0.488372093023,15,62,1,0,10,7,16,0,27,-1,14,0,1,17,21,
2003,1458,6,0,12,81,0.8,26,0.352941176471,24,57,1,1,9,9,12,1,27,1,18,1,3,23,12,
2003,1186,3,0,8,55,0.647058823529,20,0.2,22,46,1,0,19,4,11,-1,17,-1,25,0,3,12,6,
2003,1161,2,0,14,80,0.666666666667,23,0.382352941176,18,55,1,1,17,11,8,1,39,1,25,1,1,32,13,
2003,1236,4,0,11,62,0.617647058824,19,0.333333333333,21,41,1,0,30,10,15,-1,28,-1,28,0,4,20,9,
2003,1186,7,0,27,130,1.52398190045,48,0.631818181818,57,108,2,1,38,11,25,-1,38,-1,46,1,5,27,19,
2003,1457,4,0,10,111,1.33741258741,20,0.595299145299,25,59,2,0,15,14,17,0,23,-1,18,0,8,17,8,
2003,1194,5,0,9,71,0.628571428571,28,0.257142857143,22,58,1,1,17,9,11,0,18,1,23,1,2,10,9,
2003,1156,6,0,13,66,0.742857142857,24,0.371428571429,26,52,1,0,25,8,18,0,27,-1,18,0,2,12,13,
2003,1458,11,0,23,165,1.63636363636,58,0.883553421369,46,124,2,2,15,21,29,2,46,1,31,2,3,38,26,
2003,1296,3,0,10,112,0.99716553288,23,0.394405594406,23,52,2,0,18,1,14,-1,12,1,18,1,3,7,9,
2003,1166,15,0,21,106,0.783783783784,41,0.5,29,69,1,1,11,10,25,1,13,1,16,1,6,9,15,
2003,1426,4,0,8,50,0.5,17,0.216216216216,15,52,1,0,17,7,11,-1,17,-1,15,0,3,12,8,
2003,1202,7,0,18,74,0.617647058824,29,0.272727272727,21,51,1,1,15,7,13,0,11,1,5,1,1,9,6,
2003,1106,10,0,15,73,0.727272727273,29,0.382352941176,16,63,1,0,12,6,22,0,5,-1,12,0,2,5,13,
2003,1237,5,0,15,66,0.621621621622,26,0.5,23,66,1,1,17,12,19,0,13,1,17,1,3,9,21,
2003,1135,6,0,17,65,0.5,24,0.378378378378,21,56,1,0,18,8,19,0,17,-1,13,0,4,11,14,
2003,1323,10,0,18,76,0.714285714286,25,0.235294117647,35,56,1,1,13,14,23,1,23,1,13,1,19,16,8,
2003,1125,8,0,12,48,0.764705882353,18,0.285714285714,26,64,1,0,17,10,24,-1,8,-1,17,0,0,4,14,
2003,1125,19,0,34,131,1.45220588235,48,0.803571428571,44,134,2,1,33,28,55,-1,23,-1,38,1,5,16,29,
2003,1135,4,0,17,142,0.982142857143,28,0.690878378378,27,60,2,0,24,7,15,0,27,-1,19,0,7,17,20,
2003,1156,16,0,31,144,1.63759398496,51,0.924060150376,51,98,2,1,40,10,36,0,51,-1,36,1,8,26,21,
2003,1236,7,0,21,133,1.06501547988,23,0.438596491228,17,50,2,0,11,5,20,-1,24,-1,21,0,1,18,6,
2003,1161,7,0,27,161,1.42424242424,45,0.999374217772,50,103,2,2,41,16,20,2,82,1,44,2,4,64,29,
2003,1194,2,0,10,127,1.01155015198,21,0.499567099567,18,65,2,0,16,15,13,-1,19,1,36,1,3,12,16,
2003,1166,23,0,42,188,1.58378378378,74,1.01063829787,52,130,2,2,28,24,44,2,27,1,34,2,11,17,24,
2003,1202,2,0,9,131,1.10700876095,23,0.472727272727,23,55,2,0,26,8,11,-1,14,1,18,1,4,9,13,
2003,1183,9,0,17,73,0.636363636364,29,0.266666666667,21,59,1,1,15,10,19,-1,8,1,19,1,1,6,8,
2003,1129,3,0,10,59,0.733333333333,21,0.363636363636,22,51,1,0,23,4,14,1,18,-1,14,0,5,14,12,
2003,1314,5,0,18,85,0.69387755102,32,0.375,34,60,1,1,14,8,15,1,23,1,12,1,4,16,12,
2003,1336,3,0,6,55,0.625,21,0.30612244898,20,71,1,0,13,7,23,-1,11,-1,19,0,5,10,15,
2003,1323,18,0,43,165,1.43303571429,59,0.711484593838,69,118,2,2,24,23,39,2,44,1,29,2,32,29,20,
2003,1237,4,0,10,111,1.14543114543,18,0.78125,22,74,2,0,17,6,15,-1,11,1,23,1,3,5,27,
2003,1353,4,0,10,60,0.620689655172,23,0.394736842105,18,57,1,1,12,14,19,1,15,1,18,1,6,10,15,
2003,1162,3,0,4,36,0.605263157895,12,0.379310344828,23,39,1,0,27,2,8,-1,13,-1,19,0,4,9,11,
2003,1390,6,0,9,61,0.685714285714,20,0.405405405405,24,53,1,1,14,4,27,1,24,1,17,1,2,15,15,
2003,1131,3,0,7,57,0.594594594595,19,0.314285714286,22,54,1,0,14,7,17,-1,18,-1,24,0,0,16,11,
2003,1426,5,0,22,109,1.35454545455,42,0.821479374111,47,105,2,1,33,13,16,-1,29,-1,22,1,7,20,23,
2003,1106,6,0,10,120,1.12200956938,20,0.527807486631,15,60,2,0,8,10,18,0,2,-1,14,0,6,1,8,
2003,1462,6,0,18,87,0.627906976744,35,0.485714285714,27,70,1,1,7,13,19,1,16,1,10,1,3,11,17,
2003,1389,7,0,11,48,0.514285714286,20,0.372093023256,18,63,1,0,19,4,20,-1,4,-1,16,0,3,1,16,
2003,1161,12,0,42,238,2.33990507484,72,1.71149542989,76,161,3,3,53,21,30,3,109,1,65,3,8,82,47,
2003,1156,3,0,13,207,1.92547277284,23,1.00839749977,19,51,3,0,13,6,13,-1,20,-1,22,1,6,14,7,
2003,1194,11,0,24,220,1.84173883122,54,0.999567099567,44,140,3,1,30,32,33,-1,52,1,57,1,3,30,33,
2003,1236,14,0,20,219,1.56501547988,27,0.608407811983,33,58,3,0,26,6,31,-1,22,-1,25,0,7,18,9,
2003,1196,4,0,18,76,0.657142857143,28,0.32,23,48,1,1,18,13,13,1,24,1,19,1,5,16,8,
2003,1256,1,0,14,55,0.68,19,0.342857142857,17,49,1,0,22,8,5,-1,22,-1,22,0,2,16,12,
2003,1242,3,0,12,81,0.783783783784,28,0.371428571429,29,53,1,1,19,10,5,1,37,1,21,1,3,22,13,
2003,1221,7,0,11,57,0.628571428571,18,0.216216216216,22,52,1,0,20,9,21,-1,21,-1,27,0,3,14,8,
2003,1422,3,0,12,84,0.72,33,0.318181818182,36,53,1,1,22,5,8,1,20,1,19,1,9,15,7,
2003,1447,3,0,9,65,0.681818181818,26,0.28,15,70,1,0,12,10,25,-1,16,-1,16,0,2,10,14,
2003,1314,10,0,37,156,1.53598281418,59,0.952777777778,64,117,2,2,34,16,29,2,42,1,25,2,9,28,26,
2003,1353,9,0,10,127,1.04291187739,27,0.552631578947,19,66,2,0,15,11,22,0,11,1,20,1,4,4,12,
2003,1390,12,0,21,124,1.48571428571,43,1.0584666299,44,110,2,2,24,12,42,2,45,1,36,2,3,26,32,
2003,1462,6,0,6,149,0.974845752254,18,0.685714285714,17,45,2,0,14,5,20,0,28,1,19,1,1,20,11,
2003,1196,15,0,50,175,1.4397515528,67,0.830638297872,54,121,2,2,32,23,41,2,46,1,38,2,19,26,24,
2003,1183,4,0,15,138,1.12572533849,22,0.484057971014,23,66,2,0,17,9,11,-2,24,1,19,1,3,17,15,
2003,1304,6,0,13,68,0.636363636364,27,0.294117647059,28,58,1,1,17,5,18,0,13,1,26,1,5,8,10,
2003,1147,2,0,3,45,0.705882352941,10,0.363636363636,24,50,1,0,20,6,16,0,31,-1,19,0,3,23,16,
2003,1104,13,0,26,150,1.52555448409,51,0.979797979798,50,107,2,2,36,14,34,1,52,1,36,2,4,35,26,
2003,1106,8,0,8,176,1.53110047847,19,0.708135355483,18,55,3,0,15,6,21,-1,12,-1,22,0,2,10,11,
2003,1113,1,0,12,59,0.627906976744,22,0.361111111111,27,54,1,1,15,6,12,1,25,1,15,1,5,14,13,
2003,1287,7,0,13,56,0.638888888889,22,0.372093023256,23,63,1,0,18,6,24,-1,9,-1,25,0,4,5,16,
2003,1116,4,0,12,81,0.857142857143,25,0.58,48,65,1,1,27,11,18,1,48,1,29,1,8,27,29,
2003,1238,2,0,4,44,0.42,13,0.142857142857,21,62,1,0,19,8,16,-1,32,-1,31,0,4,16,8,
2003,1117,7,0,12,83,0.607142857143,30,0.545454545455,17,72,1,1,12,8,19,1,20,1,14,1,3,16,24,
2003,1369,5,0,10,71,0.454545454545,27,0.392857142857,20,52,1,0,18,2,15,-1,16,-1,17,0,4,12,11,
2003,1120,3,0,14,81,0.675,32,0.333333333333,27,54,1,1,19,13,11,1,23,1,15,1,9,14,9,
2003,1459,10,0,13,63,0.666666666667,21,0.325,18,59,1,0,22,9,24,-1,13,-1,18,0,0,11,13,
2003,1122,11,0,19,81,0.675,29,0.295454545455,27,70,1,1,13,6,24,-1,17,1,27,1,5,12,13,
2003,1272,8,0,17,150,1.28787878788,24,0.7,31,62,2,0,14,4,19,1,34,1,17,1,7,24,13,
2003,1123,7,0,11,72,0.7,24,0.354838709677,21,52,1,1,14,2,19,0,22,1,16,1,3,17,11,
2003,1240,3,0,12,64,0.645161290323,23,0.3,20,49,1,0,17,6,14,0,21,-1,23,0,2,15,9,
2003,1133,5,0,17,95,0.833333333333,34,0.351851851852,40,79,1,1,15,7,24,1,34,1,21,1,1,22,19,
2003,1337,9,0,15,81,0.648148148148,29,0.166666666667,35,71,1,0,15,6,29,-1,22,-1,30,0,3,14,8,
2003,1139,10,0,22,69,0.846153846154,27,0.148148148148,22,53,1,1,12,7,24,-1,9,1,18,1,0,5,4,
2003,1236,6,0,13,272,2.41686733173,20,0.762253965829,23,44,4,0,10,9,18,0,15,-1,14,0,1,7,4,
2003,1140,8,0,12,71,0.694444444444,21,0.357142857143,25,49,1,1,17,6,13,0,27,1,25,1,1,21,10,
2003,1405,5,0,7,56,0.642857142857,18,0.305555555556,18,52,1,0,17,4,19,0,23,-1,22,0,6,15,11,
2003,1141,2,0,6,61,0.78125,21,0.264705882353,25,50,1,1,18,4,12,1,24,1,20,1,3,17,9,
2003,1206,3,0,6,58,0.735294117647,20,0.21875,25,46,1,0,21,9,10,-1,23,-1,22,0,0,15,7,
2003,1148,6,0,12,77,0.676470588235,29,0.472222222222,23,61,1,1,15,3,14,1,17,1,11,1,2,13,17,
2003,1389,6,0,8,115,1.04206349206,27,0.695622435021,19,61,2,0,14,6,21,-2,9,-1,20,0,5,7,11,
2003,1150,11,0,16,89,0.625,31,0.309523809524,20,66,1,1,10,23,27,1,27,1,20,1,4,16,13,
2003,1253,7,0,9,61,0.690476190476,21,0.375,29,47,1,0,34,1,17,-1,20,-1,21,0,1,12,12,
2003,1151,4,0,13,68,0.8,23,0.466666666667,24,47,1,1,14,0,14,-1,26,1,10,1,4,18,14,
2003,1359,11,0,20,66,0.533333333333,25,0.2,16,54,1,0,8,8,31,1,7,-1,20,0,0,5,6,
2003,1157,3,0,13,77,0.730769230769,27,0.5,19,63,1,1,11,6,11,-1,23,1,19,1,1,20,19,
2003,1441,5,0,9,72,0.5,25,0.269230769231,19,51,1,0,13,2,14,1,18,-1,16,0,9,17,7,
2003,1158,9,0,14,84,0.677419354839,30,0.285714285714,21,60,1,1,16,7,18,0,22,1,22,1,1,15,10,
2003,1149,3,0,12,70,0.714285714286,23,0.322580645161,25,51,1,0,18,10,12,0,28,-1,20,0,2,21,10,
2003,1160,6,0,21,97,0.652173913043,38,0.551724137931,30,68,1,1,14,7,14,1,19,1,11,1,7,15,16,
2003,1142,9,0,15,69,0.448275862069,29,0.347826086957,13,72,1,0,13,5,31,-1,4,-1,16,0,3,2,16,
2003,1165,5,0,20,78,0.608695652174,30,0.416666666667,28,50,1,1,16,5,11,-1,23,1,19,1,0,13,10,
2003,1138,7,0,13,72,0.583333333333,25,0.391304347826,14,67,1,0,10,9,31,1,22,-1,22,0,3,15,18,
2003,1179,6,0,14,74,0.72972972973,20,0.342857142857,27,51,1,1,18,10,18,1,38,1,17,1,4,28,12,
2003,1194,6,0,11,282,2.49888168836,22,1.26983736984,23,57,4,0,19,11,14,-2,17,1,28,1,5,12,10,
2003,1187,4,0,13,65,0.72972972973,22,0.272727272727,27,49,1,1,16,5,13,-1,25,1,20,1,4,17,9,
2003,1292,7,0,6,63,0.727272727273,21,0.27027027027,24,55,1,0,15,6,22,1,19,-1,19,0,1,14,10,
2003,1191,5,0,19,73,0.631578947368,22,0.258064516129,24,48,1,1,17,5,12,1,30,1,22,1,3,24,8,
2003,1227,9,0,17,68,0.741935483871,28,0.368421052632,23,59,1,0,16,6,21,-1,14,-1,28,0,5,3,14,
2003,1200,12,0,14,79,0.71875,27,0.294117647059,23,55,1,1,16,11,22,-1,23,1,18,1,4,13,10,
2003,1456,6,0,14,76,0.705882352941,27,0.28125,24,58,1,0,15,6,17,1,21,-1,21,0,2,16,9,
2003,1207,7,0,24,99,0.829787234043,39,0.368421052632,39,70,1,1,17,15,13,1,22,1,11,1,8,14,14,
2003,1212,5,0,10,46,0.631578947368,20,0.170212765957,24,65,1,0,25,9,17,-1,4,-1,18,0,4,1,8,
2003,1211,5,0,19,69,0.702702702703,23,0.285714285714,26,57,1,1,14,7,20,1,28,1,14,1,3,18,12,
2003,1220,8,0,16,61,0.714285714286,22,0.297297297297,30,58,1,0,18,3,20,-1,12,-1,23,0,0,9,11,
2003,1217,4,0,15,69,0.682926829268,27,0.275862068966,28,52,1,1,21,5,10,-1,17,1,22,1,3,11,8,
2003,1193,5,0,17,67,0.724137931034,24,0.317073170732,21,62,1,0,12,11,16,1,22,-1,21,0,6,14,13,
2003,1218,8,0,21,81,0.71875,29,0.27027027027,23,59,1,1,11,6,18,1,28,1,21,1,4,15,10,
2003,1114,3,0,8,65,0.72972972973,23,0.28125,27,56,1,0,17,6,15,-1,21,-1,26,0,0,16,9,
2003,1219,4,0,13,70,0.783783783784,28,0.290322580645,29,57,1,1,20,11,11,0,14,1,16,1,0,10,9,
2003,1319,6,0,11,65,0.709677419355,26,0.216216216216,22,56,1,0,19,14,19,0,19,-1,14,0,2,7,8,
2003,1232,5,0,15,63,0.75,20,0.368421052632,21,52,1,1,18,12,12,1,27,1,18,1,2,18,14,
2003,1464,3,0,9,56,0.631578947368,22,0.25,24,49,1,0,23,5,10,-1,10,-1,25,0,1,9,7,
2003,1241,4,0,13,68,0.560975609756,28,0.30303030303,23,57,1,1,13,3,16,-1,12,1,23,1,9,8,10,
2003,1202,3,0,13,197,1.80397845792,26,0.911751662971,23,62,3,0,14,6,14,0,21,1,19,1,3,11,18,
2003,1242,8,0,33,186,1.60467930617,67,1.02448979592,55,124,2,2,30,26,23,2,70,1,31,2,7,44,32,
2003,1422,8,0,16,150,1.06693877551,28,0.497286295794,17,63,2,0,25,5,20,0,8,1,25,1,6,2,12,
2003,1247,4,0,16,73,0.707317073171,25,0.3,29,61,1,1,19,16,18,1,25,1,19,1,6,19,12,
2003,1174,8,0,15,56,0.7,22,0.292682926829,28,59,1,0,26,14,25,-1,10,-1,23,0,6,4,12,
2003,1250,5,0,11,68,0.821428571429,21,0.392857142857,23,46,1,1,14,6,12,1,25,1,15,1,2,21,11,
2003,1171,12,0,17,62,0.607142857143,22,0.178571428571,17,46,1,0,14,6,24,-1,10,-1,22,0,4,6,5,
2003,1258,2,0,11,85,0.595238095238,26,0.410256410256,25,58,1,1,22,10,10,1,44,1,26,1,5,31,16,
2003,1260,5,0,8,79,0.589743589744,28,0.404761904762,23,65,1,0,23,10,22,-1,29,-1,31,0,5,18,17,
2003,1261,6,0,12,68,0.846153846154,27,0.513513513514,33,58,1,1,16,13,19,1,19,1,11,1,9,8,19,
2003,1311,2,0,4,24,0.486486486486,10,0.153846153846,18,48,1,0,20,9,9,-1,5,-1,17,0,0,2,6,
2003,1265,2,0,13,72,0.775,22,0.243243243243,31,58,1,1,11,10,18,1,31,1,13,1,7,26,9,
2003,1159,5,0,17,65,0.756756756757,24,0.225,28,59,1,0,15,7,17,-1,20,-1,22,0,3,12,9,
2003,1266,10,0,34,137,1.35087719298,49,1.13802509547,51,111,2,2,21,10,34,1,45,1,34,2,3,29,33,
2003,1164,8,0,11,46,0.297872340426,18,0.105263157895,14,50,1,0,11,4,18,-1,2,-1,16,0,1,2,6,
2003,1267,8,0,16,92,0.742857142857,30,0.3125,26,59,1,1,12,9,15,-1,31,1,22,1,0,24,10,
2003,1310,8,0,22,90,0.6875,30,0.257142857143,22,63,1,0,13,5,20,1,25,-1,24,0,3,22,9,
2003,1277,4,0,17,66,0.758620689655,25,0.413793103448,22,51,1,1,14,8,11,1,17,1,13,1,2,12,12,
2003,1421,6,0,13,52,0.586206896552,20,0.241379310345,17,49,1,0,16,11,23,-1,6,-1,21,0,1,6,7,
2003,1281,5,0,11,72,0.674418604651,28,0.444444444444,29,62,1,1,16,12,18,1,15,1,13,1,4,11,16,
2003,1110,8,0,16,57,0.555555555556,22,0.325581395349,20,63,1,0,18,7,30,-1,8,-1,18,0,1,5,14,
2003,1298,7,0,14,68,0.777777777778,23,0.222222222222,28,54,1,1,18,9,21,1,23,1,17,1,1,15,8,
2003,1416,4,0,7,56,0.777777777778,20,0.222222222222,28,52,1,0,22,12,15,-1,20,-1,20,0,3,12,8,
2003,1301,8,0,13,84,0.689655172414,26,0.379310344828,20,51,1,1,17,15,17,1,35,1,19,1,5,24,11,
2003,1291,8,0,10,60,0.620689655172,20,0.310344827586,18,45,1,0,27,10,14,-1,18,-1,27,0,2,12,9,
2003,1308,4,0,15,62,0.74358974359,23,0.257142857143,29,55,1,1,13,5,13,0,17,1,13,1,3,12,9,
2003,1410,4,0,13,59,0.742857142857,27,0.25641025641,26,64,1,0,14,6,18,0,3,-1,17,0,1,1,10,
2003,1317,8,0,14,81,0.630434782609,24,0.344827586207,29,50,1,1,22,4,18,-1,29,1,31,1,3,25,10,
2003,1283,4,0,8,78,0.655172413793,26,0.369565217391,19,63,1,0,13,10,19,1,37,-1,22,0,4,22,17,
2003,1320,8,0,19,77,0.634146341463,27,0.382352941176,26,57,1,1,15,7,21,-1,22,1,18,1,2,15,13,
2003,1285,7,0,12,71,0.617647058824,26,0.365853658537,21,67,1,0,13,6,24,1,14,-1,22,0,5,12,15,
2003,1321,4,0,19,56,0.744186046512,24,0.516129032258,32,54,1,1,17,2,18,1,5,1,14,1,2,4,16,
2003,1271,2,0,7,36,0.483870967742,15,0.255813953488,15,54,1,0,8,9,18,-1,12,-1,12,0,6,4,11,
2003,1323,23,0,56,238,2.33219537815,87,1.24852163087,107,177,3,3,43,34,53,3,60,1,50,3,39,41,29,
2003,1137,3,0,5,42,0.462962962963,12,0.100840336134,25,57,1,0,20,9,18,-1,24,-1,18,0,4,15,12,
2003,1328,10,0,28,149,1.3954248366,53,0.80631276901,40,114,2,1,27,24,34,1,42,-1,36,1,3,33,21,
